Id,rating,title,text,Id.1
191319,5.0,👍,👍,191319
191341,1.0,Worked great for 6 months then just quit heating so it’s cold air only 😡,Worked for 6 months then just. Old air 😡,191341
191636,5.0,Great product,We have slate floors in our entryway and kitchen that needed to be deep cleaned. We had an estimate from a floor cleaning company that said it would cost more than $1000😳. Needlesssto say we decided to try to clean them ourselves. This product is fabulous. I use a scrub brush to really get the grout clean. The dirt/grease/grime comes right up. Way easier than I expected. Very happy with this product!,191636
191751,5.0,It works!!!!,If you Bad teeth. You need to get This. I did it works 😁😁😁😁😁😁😁😁,191751
191842,1.0,Don’t waste your time!,Cap does not stay secure there for dish soap leaks out also the pads do not fit securely and soap does not go through the pad it’s soap but leaks out through the back very poorly made!!! Poor quality product returned for a refund!!😡,191842
191859,1.0,BAD QUALITY,"I'd like to preface my review by stating that this product has yet to be used. My statement is solely based on what I see visually before me.<br /><br />1. The wood is split along the side and could catch onto something and break off.<br /><br />2. The brush is so poorly made that it looks like it was cut from A 3D printer and then assembled.<br /><br />3. The bristles are uneven and sloppily inserted into the brush.<br /><br />Unfortunately, I didn't examine the product upon receiving it. Had I done that it would've been returned. I've had a fantastic one that I lost and wanted to give this one a try... disappointed😞",191859
192083,1.0,Stopped working,It worked great the first time I used it but when I tried a second time it just cut off and wouldn't turn back on. I switched sockets all over my house but sadly couldn't get it to work. I'm in the process of returning it now.😭😭,192083
192127,5.0,Five Stars,Great ❤️💛💚💙💜 love,192127
192144,5.0,Beautiful!😍,I love the authenticity of my necklace.  It’s my new favorite!😍,192144
192200,5.0,Great taste,Tastes great perfect for when working out 👊🏻💪🏻,192200
192530,5.0,Love!! 💖,"I love black licorice,  so I love this!! It makes my teeth feel so clean,  and tastes great! I don't think it's messy at all! The directions say to wet your toothbrush THEN dip in the powder. I didn't have any problems. This may be common sense,  but worth mentioning -  the jar mentions you should keep the jar to one user. In other words,  each family member should have their own jar. They also give you a spot to write your name on the jar. I love this product 💖",192530
192575,5.0,It Works! Prevents cuts on knees and ankles,"This is my first experience with an epilator and it works! It's very much like a hundred little tweezers all at once. It was not painful at all on my legs, but the bikini area was a different story. 😬<br />It does take more time than shaving or waxing and I think that a good razor and shave gel will still be my go-to routine for speed and overall smoothness.<br />I will definitely continue using this, in addition to my razor, around my knees and ankles. It's perfect and almost impossible to scrape those hard to shave irregular areas.<br />It's a nice little product. Works as described. Includes a charging cord, little cleaning brush and a razor head, too.<br />I like the pink.",192575
192706,5.0,Perfect match!,"I really like this dish soap dispenser so far. I like that the bottle is clear and even though it's not a glass container, it still looks like it, it's very strong and seems durable. I also like that the tube for the dispenser goes all the way to the bottom. The pump is soft and smooth. It dispenses a good amount of soap. Also, the sponge holder is exactly what I needed because I hate leaving the sponge in the sink and it makes it look neat. The stainless steel look goes perfectly with the sink faucet. 😍",192706
193061,5.0,Absolutely amazing.,"I bought this as a present for my husband after being at trading for a month; to say the least he was not enthused. I admit even I was a bit skeptical at first “How could a pillow honestly make sex better?” But wow, I mean seriously WOW. We reach for this pillow almost every night. Now to the pillow itself, I was worried being a “well rounded” woman (hips, butt, thighs) I roughly wear a 12-14 size jean that the pillow would be too small, but it was perfect and honestly I could see women larger than me being just fine with it. It is very firm and also comes with a water proof case and almost a microsuede so no slipping or sliding 😉. Also I wanted to add that mine did come with a diagram of positions to try, although I think a Little karma sutra booklet including the pillow would’ve been the cherry on top. Overall a definite must to spice up any relationship.",193061
193224,3.0,Stopped working.,"One of the little comb bristles came broken right out of the package, but I gave it a shot anyway. The first couple of uses, I thought I lived this thing! It really helped with my cowlick, so my hair didn’t look slept on, when I had just washed it. Only problem is, I went to use it a third time, and it wouldn’t get up to heat. So sad it doesn’t work anymore. 😕",193224
193361,5.0,😃,😃,193361
193473,5.0,Not Bad at All !,[[VIDEOID:9dda56be2c5808d022b89049b7888f39]] Smooth Criminal ….<br /><br />I like it 👍🏼.<br />Will be buying more !,193473
193619,5.0,Good purchase,Just love it it comes wuth everything you need  during emergency i recommend it🙂,193619
193690,1.0,Not happy,Not happy cut less than old  heads  have 2 of them home an moter home 👎👎👎👎,193690
193915,5.0,Working great 👍,Working great 👍,193915
193932,5.0,Love this mat!,"I have MS and lower back pain from herniated discs, and this mat has brought back the quality of my life! Every day I alternate back, shoulders, legs, hips, neck and feet for at least 20 minutes. The pain relief is astounding, and I feel so much more energetic throughout the day! I highly recommend this mat, whether you have pain or not. (My cat loves it too, although he knows better than to try to sleep on it. 😸)",193932
193959,1.0,Friend ‘broke out’ because of it,Bought it for a friend and she broke out in that area for days... 😐😐😐,193959
194104,5.0,👍,👍,194104
194270,4.0,Great product overall,"It’s a good product, it’s plastic so it feels cheap but it does the job and is light so that’s nice. You could probably snap it in half if you fried but it holds up if you’re using it for intended purposes. Definitely not for use as a pry bar 😂",194270
194292,4.0,Woolite Laundry detergent,"Great product for gentle fabrics, traditional, love it! Keeps my clothes soft and the fibers stay in tact, for the gentle cycle, colors don't fade! I've always used the original, store didn't have it, so I came to Amazon. Excellent option to come to Amazon - I don't know how they did it, but they got something right 👍 the stores are still behaving like they're still in the pandemic, can't count on the stores for traditional, regular products. If it works don't change it! Regular Woolite has always worked and I am happy with it! You can even use it for other gentle fabrics like couches, rugs, spot cleaning! I want the original forever, so many uses! Never steered me wrong for careful washing! Good job Amazon! Glad I can count on you!",194292
194478,5.0,Smells great!😊,I like my hat!😊,194478
194700,5.0,👍,Very nice gel polish!  It worked just as well as any other brand.  The change in color is also fun! 👍,194700
194943,5.0,Yaaaaassss Queens! Grapefruit for the win!,Seriously smells amazing in my room right now from using this! Natural smells are always the best compared to the last spray I tested. This ones here to stay! 😍,194943
195036,5.0,Must have item!,This item is bendable but not what I would call stretchy. These are great. Just ordered my doctors office  some. Great gift to give to thank front line responders . Important memories are meant to take your breath away. Trying to breath through masks without these caused me to constantly adjust making myself at greater risk from touching my face. Bonus♡ you can wear 💄. Washable and comfortable.,195036
195245,5.0,Great product,👌,195245
195389,5.0,Great portable help,Very happy with my purchase. Love that this massager is very portable and i can use it at work in case if I need to. Also it comes with two patches that you can use to ease the pain in mussels other than you neck. I use it all the time since I sit a lot at work and my sciatica bothers me almost every day😐,195389
195516,5.0,Delicious! 😋 with Warm Vanilla Almond-Milk 💗,"Love! My Golden Milk ⭐️⭐️⭐️⭐️⭐️ My favorite way to drink it is with warm Organic Vanilla Almond-milk, it gives it the little bit of sweetness that I desire. I drink it in the evening time, very relaxing before sleep 😴 Going to try it in my coffee next & see how that tastes. Thank you 🙏 I’ll definitely order again.",195516
195640,5.0,Wonderful scent & even better cleaner!,"I had purchased this cleaner after going to my first yoga class & having multiple ladies step on my personal mat with their bare feet...(to me that’s a big no-no unless you’ve given permission 🤷🏻‍♀️) I was so shocked that I just rolled my mat up without using the shops cleaner & got out of there. Well I had realized when I got home that I ran out of the cleaner I had 🤦🏻‍♀️ Well I was SO happy to get this one in the mail- let me tell you!!! My mat smelled like new after the first wipe down! The scent was a fresh citrus & I was a tad worried about it being overwhelming on my mat afterwards when I practice- but NOPE that wasn’t the case! After it had dried you just got the slightest hint of clean citrus. Heck yeah! It in no way smelled chemically, which made me feel great about using it. I am exceedingly pleased with this cleaner & am definitely thinking of getting some of the other scents as well! Highly recommended!",195640
195688,5.0,Features I didn’t know I needed - but now I can’t live without!!,I would give this more than 5 stars if I could!!  I love that it comes with silicone tips so you don’t burn your fingers.  I haven’t even had to use the glove.  Even better is that it has an auto shut off (which will make my husband super happy - lol). Absolutely a great buy! 😍<br /><br />Make sure to read the directions!!,195688
195784,5.0,Best bags ever♥️🐕‍🦺,"These bags are so adorable! They come with black and white ribbon just the perfect touch. Great for animal lovers, pet weddings, pet birthday gifts, hostess gifts. Absolutely adorable for the pet lovers♥️🐾🐾♥️",195784
195793,5.0,Great Quality of Elderberries,They have a great quality of organic elderberries but watch the fluctuations in pricing. They like to play the game. Wish they would just be reasonable 🙄,195793
195837,5.0,they love them🐾,Use for brushing my dogs teeth...they love them🐾,195837
195925,5.0,I love this product so much I’m buyin 2 more,"I’ve been wanting one of these for a while but my wife always said You’re not getting one of those. They’re for old people.<br />Well I’m coming up on fifty so at least I’ll qualify for AARP 😊. Plus she’s my ex-wife now anyways. I love this product so much I’m buyin 2 more. One for the mud room and one for the closet, and one for my dad!  Seriously though it also prolongs the life of your shoes by not crushing the back of the shoe with you’re heel.",195925
195936,5.0,Love it😃,It sure is great for an old man like me😃,195936
196156,4.0,Four Stars,👍🏽,196156
196708,3.0,It’s good,👍🏼,196708
196847,5.0,Long time customer,"Great product! As a frequent repeat customer, this definitely works well for my husband (who, trust me, never wants to spend money on anything 😉).  We'll continue to order as needed.",196847
197065,1.0,Will not charge,"Product worked fine until now, and unfortunately the return  Status has expired. Shame I would have given it a thumbs 👍.  Sceptable about reordering",197065
197170,1.0,Extremely disappointed,Didn't work as advertised 😥,197170
197178,5.0,Sweetly effective.,"I've known He Shou Wu for many years. It is effective as an adaptogenic herb. Much mystery surrounds its history. Only the wisest among us know it's TRUE power. This formula, for me, is perfect, because like me, it is  sweet, suspended in glycerin thus affording one its profound adaptogenic nature, the power of the STORM. it's really good thanks.😏",197178
197256,1.0,Did not work!,"Followed all instructions, waited and tested 3 times during the most effective time of product and failed 3 times.  Detoxed for a week before trying Vale.  Very disappointed in this product and this is triple strength!  😢",197256
197264,5.0,Muy buen producto,Lo que mas me gusta es que es cien porciento orgánico 👍,197264
197278,5.0,It’s doing very good job 👏 all 3 in one,"It’s very good for my puppy dog 🐩,Thank you 👍👍❤️Love it : first I used  on my nails😄 then my puppy 🐶",197278
197400,5.0,EXCEPTIONAL ANTI-AGING CREAM,"I bought 3 jars! One for my Mother, one for my sister's birthday,, and one for myself !!!  Now I have to buy one for my other 4 sisters!  Oh, and one for my only brother !  Love, love ,love this cream. Noticeable difference within a week!  Fine lines, texture, and softness in my face and neck!! I am in my sixties but you wouldn't guess it.  I will always use this Vitmin E cream.  Please never stop making it. It is worth it's weight in gold. 👍 No joke!  Oh oh, my secret's out!<br /><br />Self",197400
197603,5.0,Great taste,Wonderful taste especially for chocolate cravings. I have this in my coffee every morning. 2nd purchase I have made and plan on more. 5 🌟,197603
197624,5.0,"great product, fast deliver","great product,fast deliver,took a lot of junk off my tongue and my breath is smelling mush better and feels less gooky and smooth tongue👍👍",197624
197794,5.0,Awesome product it speaks for itself!!👍🏼,"This product has been great to me. I’m on my second tub and still giving great results. I take It first thing in the morning to wake me up before my workout. I like this product because it gives me a nice pump that makes me feel jacked 💪🏼  Also that stimulation that makes Me feel like I can/need to lift a car lol. I was worried about a crash coming off but nothing. I’m usually up at 9am cause if my kids and in bed by 12:30/1am cause of work and hasn’t affected my sleep, my energy has increased throughout the day which I need. So I definitely recommend this product to anyone looking for that pump and energy you need to deal with your covid bod. Stay safe everyone",197794
197971,5.0,very nice,Delivered on time. My beautiful Shelties ashes are in it. perfect resting place for her. She weighed 17 pounds and is plenty more room in there if you have  A little bit bigger dog. Would recommend this to anybody. Very nice. I love the  paw print's on it.😇 😇,197971
198020,5.0,"Yes, you want these!","These are great! They're about half the size of the biggest Lush bombs and 1/6-1/8th the cost! They're also about half as scented as the Lush bombs, which is fine with me; it's not so overpowering. We've used 5 or 6 and so far no tub stains. 👍  If you're a once-a-month soaker you can probably afford the expensive bombs, but then again, you probably wouldn't be looking to buy in bulk. If the bath is central to your life, (I know you: fantasizing about a big hot bath by 10 am, it's actually how you get out of bed on Monday, be honest)-these are for you.",198020
198553,5.0,Great Headscarf,"Always love this scarf. Very comfortable and keeps hair silky, soft and shiny😍",198553
198651,4.0,Details matter with health conscientious people,"I like the product. It has a nice flavor for me but I don't mind stevia (it's become an acquired taste for me, no longer has a bad after taste) but most don't like the after taste at first. The ingredients look good but you don't really know what you're getting. I want to know how much sugar from the beet powder it contains and how much caffeine along with chlorella etc. It's important to know how it's proportioned! I love that it has vitamin C. I just want to see more details! 😉",198651
198676,4.0,Very good,Nice and strong 💪,198676
198679,3.0,Three Stars,Does the job. Just wish the motor was a little stronger😉,198679
198689,5.0,Fine fit,Best horn ever.I don't know why it took me so long to order this shoe horn. Between being old and a bad back I really needed this.  THANKS 😊,198689
198827,4.0,Good,👍🏾,198827
199053,5.0,Good quality,Love how is looks on my TV console.  Really well made 👏  good size and super cute.,199053
199150,4.0,love the little container,"I am really enjoying using this, love the little container!<br />Feels interesting on teeth, messy but very easy to use and rinse. my teeth look and feel clean with every use 😆",199150
199269,5.0,Very happy 😊,Exactly as described. Arrived quick. Very happy 😊,199269
199296,5.0,Plancha de rizar y desrizar muy buena 👍,El primer saludo de esta plancha fue una quemada en la frente calienta al instante<br />La próxima vez que la valla a usar pongo otra persona hacerme el pelo  para no volver a quemar mi frente ahí me di cuenta que si funciona bien por la quemada 🥵 🤣🤣🤣💋👍😇,199296
199331,5.0,"Makes Cleaning Easier, and more Complete!","I’ve been using Biz for quite a few years, But for some reason, it’s been getting harder and harder to find locally.<br />When you Do find it, the price is great But there is usually only 1 or 2 boxes on the shelf at any given time.<br />I don’t shop like “ normal “ ppl I guess”, I don’t for every week anymore, make a list of everything in the house, and pick up things weekly. I DO like to do my detergents and cleaning products for the laundry near the end/ into the beginning of the next year and getting an idea of how much of each I used the past year)<br />Finding it on Amazon at this price , in this size... where were you all my life🙂<br />I feel like I’m in love all over again. I know, all this over laundry booster....<br />The day after this arrived, I was diagnosed with Covid -19, I was already self quarantined due to anticipation of possibility of surgery, I needed to Now use a Bedside commode, I needed to clean said commode, in quarantine, how much easier it was with Biz!<br />I’m a retired nurse, I was doing ALL the Right things, and Still caught Covid, But I was Cleaning Everything like I Know to Clean, and Biz became part of my team! I also have a UV sanitation laws get, so it picks up if anything is missed, and believe me, Nothing is missed after cleaning with Biz!",199331
199345,1.0,Falls apart in the water,This is a terrible product. The glue that holds the sponge to the cradle that attaches to the wand fails after just a few dishes are cleaned. I also discovered that the screw cap you remove to fill it with soap leaks. Can I take away the one star I have it?😆,199345
199580,5.0,Great Quality!!,"I got these for my husband. He has been taking ginseng for years and says these are way better quality than some of the less expensive brands and that you don't really know what you are getting when they are really cheap most of the time.Also,that you get what you pay for. These can really help with giving you extra energy and just a sense of overall well being. So, that means we will be getting more!🙄😊",199580
199657,5.0,They are quality masks and very cute.,I bought theses as gifts and am very happy. Prompt shipping👍🏼,199657
199696,5.0,Loved,My mom loved this for her 52nd birthday back in august....in fact it’s still hanging in her kitchen as we speak 😂,199696
199783,5.0,Satisfied Customer,"Nice price,nice inflatable!Good deal😁I provided a night&day photo.Great Purchase.",199783
199899,4.0,Works great!,"This works great, just wish it was cordless. It would be nice to use without having to plug in all the time. It does save on batteries🤷🏻‍♀️",199899
199998,4.0,Fun for scalp massage! 🧼,"This Mjiya hair & scalp massager is very nice. 🙂👍 It is a lot of fun to use. It is very relaxing to massage your scalp with, and it doesn't tangle my hair when I use it, even though my hair is long. It also is designed well and easy to hold, it doesn't get slippery even when it's all wet. Very nice product and enjoyable to use. It is well made and doesn't feel cheap. The silicone brushes are nice and soft and help create a good lather from shampoo  and conditioner. Nice product for head and scalp massage! 🥰 🧴 🧼",199998
200047,1.0,Didn’t fit my filter good,"Didn’t fit exactly, so cleaning was easier with toothbrush, maybe I got a defective one🤷🏻‍♂️",200047
200163,5.0,Lives to the name,It is really silent! I had bought a different pump months ago that said it was silent and it wasn't but this is silent. The suction is pretty good and it's super easy to clean. It's perfect for moms who are just getting back to work and pumping at work😁,200163
200347,1.0,Expensive,These 89 Cent Where I'm From 😂😂,200347
200472,5.0,Five Stars,20oz of water and crushed ice 👌,200472
200502,5.0,Fabulous foot rest,This foot rest is fabulous for good circulation while sitting at my desk love it😍,200502
200599,1.0,BATTERY DOESN'T CHARGE. NO GOOD!,First time to use it to give it a try. But it doesn't turn on at all. Charger it for 5 hrs and battery doesn't charge or it doesn't turned on at all. Ugh! What a waste of money. Do not buy this product. 😤,200599
200728,5.0,Will buy again🙌🏼,Works well! No more 🕷👏🏼,200728
200849,5.0,My Goal is seeing lower Numbers,Absolutely fantastic.  I wish I had ordered it to start my journey sooner.  Makes me think before meal planning 😳,200849
200852,5.0,My perfect handy steamer,[[VIDEOID:58cfdfdd496d3e90bc2fe6522db7b070]] It’s really nice and perfect to carry in any bag. I love it! It’s really fresh me up. Very excited 😆😆😆😆,200852
200896,1.0,Very disappointed 😞,My product showed up not working whatsoever. The bottle would not spray so I had to find another bottle to put the liquid into. I sprayed on my pillow and could smell it for about 5 seconds and it was gone 😔. I was really hoping this would work.,200896
200969,3.0,So Sad,"A customer only expects what the merchant advertises. Unfortunately, some of these merchants don’t get it right but they sell on Amazon anyway.😕 I know it’s only been a few days, but this is not working to get rid of the squirrels. All is doing is sucking up my electricity! I plug them in the attic. The squirrels are still dancing around it says by two weeks, but I see no results at all according to the chart is supposed to have some impact by now another one bites the dust will be sending this back for a refund. I’m sad because I need the squirrels out of my attic. Suppose I’ll just go to Home Depot.",200969
201086,1.0,Burns,"I’ve used this for years.  Something wrong with what I received.  Doesn’t seem to neutralize, burns terrible.  Won’t ever order again😞",201086
201154,5.0,No fog wet tissue,I love it...i use it for my kids eyeglasses and since theyre wearing mask at school and they like it work perfect 😀,201154
201157,5.0,I love it.  It's perfect!,Good but. Helpful information while I am in clinical setting and fits great on my badge ring.  Good purchase to have as a nursing student. 👍🏾,201157
201212,5.0,The best o face you could get,Love it!!! It's as good as its advertised.  It definitely has me make an 😮😆!!!,201212
201614,5.0,Only 1/2 a scoop fuels a great workout!,"[[VIDEOID:b1a3b093f1eccfda3a353fc0b9cc189c]] Love this preworkout! I only have to take 1/2 a scoop and it gives me energy for the entire day. No jitters, but all the gym hype I need to have a great workout. Also just elevates my mood and makes my gym workouts feel so much easier. Love it and I’m glad that it’s going to last me over 2 months since I only need 1/2 the scoop! 😆",201614
201649,5.0,Muy buen precio y calidad. Gracias 🤗🤗🤗,"Incredible, excelente lo recomiendo. 🤗🤗👍",201649
201884,5.0,Built Solid,"I just started using this today so it’s early on.  The cup is built well.  It feels heavier than my Blender Bottle.<br /><br />I can’t speak to durability yet, but of it fails, I will update my review.  I have concerns with the longevity of the locking flaps but they state they are well built and will hold up.  If not, they will take care of it.<br /><br />The opening tabs lock back so you don’t have to hold them as you drink.  Well done.<br /><br />The grid seems to mix the product well versus the metal ball.  I little bit more to clean as it can clump on the grid but that happens with the metal ball as well.<br /><br />So far, I’m really digging this one.  💯",201884
201928,4.0,Four Stars,👍,201928
202045,4.0,Works,"Got these to get rid of friction on the ball of my foot. I have a deep split on the ball that has been there for years that I gave up trying to get rid of. Started using these cushions every day as well as lotion at night and pumice every shower. The split is almost gone and no longer hurts👌🏻<br /><br />One con, these have lil holes on the pad which could be to keep air flow since it’s silicone. But after a while your skin forms to the holes and it can be a lil uncomfortable at times.",202045
202120,4.0,👍,👍,202120
202160,5.0,Would you enjoy running. . . without the concern of forming a blister?,"I am a long-distance runner, and I have been so for many years. (100+ miles per week)<br />My no-blister list is has proven effective:<br />1) Thorlo running socks<br />2) Nike Vapormax shoes, new every 4 months<br />3) THIS anti-friction waxy stick, rubbed on<br />  pre-run, DAILY, as a preventative. It is<br />  positively, incredibly, effective at its job. 🤗<br /><br />  You only need to rub it onto the SPOTS<br />  that have demonstrated a history of being<br />  blister-prone on YOUR feet. You might only<br />  need it on the end of one toe. . . but WOW!<br />  What a difference it can make! 👟👟",202160
202196,5.0,Nail Prep,Was able to prep my nails with ease. Really good quality. 👌🏾,202196
202252,5.0,So easy to use!,"Besides being easy to use, it also gives a nice close shave.  My husband shakes a lot so a razor blade wasn’t the best choice but he was reluctant to have a shaver BUT he loves it.  Happy husband, happy wife. 😊",202252
202295,5.0,ACTUALLY WORKS,"I wear steel-toed boots for at least 13 hours a day. Needless to say, sometimes (and by that I mean almost every day,) my feet certainly rebel by setting off a very foul smell. And if the boots get wet... 😱 I have tried many options to get rid of the smell, from essential oils in cotton balls to odor eaters. Nothing provided all-day, sweat-proof protection, which is pretty embarrassing and uncomfortable.  This product is the very first and the only thing I have ever tried that ACTUALLY WORKS. The vinegary smell disappates quickly, leaving you with shoes that don't stink. And the lack of stench LASTS! :-) This is probably the best product I have ever bought from Amazon.  Definitely one happy customer over here.",202295
202326,5.0,Great product,Great pumice stone. Scrubs my feet very well. Happy customer 😁 defiantly will be purchasing again.,202326
202357,5.0,Bad,😏,202357
202404,5.0,👍🏾,👍🏾,202404
202415,2.0,Won’t get me a second time,It taste like the smell of motor oil!<br />I don’t know who at slim fast ok’d this but they need to be fired 😩😂 this is horrible and i love orange cream anything but this ain’t tf it,202415
202526,5.0,Beautiful Healing Crystal's Gift Set +,"Honestly this kit is so beautiful.  This seller never dissapoints. When the box arrived, it was packaged so beautifully.  Everything was packaged so well and the quality is perfect. I just love the mini gemstones,  each kind in their own bottle. The cut crystals are good sized and beautiful. The candles have the fresh scent of lavender 💜 and all of this comes in a cute little wooden box with instructions. I highly recommend this gift set for yourself or a friend. ♥️",202526
202544,3.0,"Ok, but I won't buy again",It's  too small for my mouth. I like how it pushed the mask out but it its a little sweaty 😓.,202544
202664,1.0,USELESS,This was 100% useless. Super disgusting 😑,202664
202823,5.0,Smells wonderful and is eatable as well!,"I have used this for many years , but not exactly for it's intended use. For whatever reason, my body chemistry mixes extremely well with &#34;The Original&#34; Oil of Love - I wear it daily & get a lot of compliments - and strange looks when I say it's &#34;Kama Sutra Oil of Love&#34; 😄 The added bonus is that my man loves the smell AND the taste! Same goes for The Honey Dust - smelling and tasting good is a great way to get your Other's attention.",202823
202884,5.0,IKEA Stand formAfrcam,I have two which mostly keep the AVs happy😊,202884
203226,4.0,Very good to you memory,Very good 👍 I recommend,203226
203247,2.0,Leak proof,Umm..it was seal was opened..leaked all over box..so I was only able to salvage a quarter of whole bottle..though the box smelled amazing...will have think of reordering another bottle as it isn't cheap...😔,203247
203293,5.0,👍in my 📒,"Sm & only need 1, 👍",203293
203322,5.0,Buenos,"Ya es la segunda que pido, me he sentido muy 👍 con ello.",203322
203380,4.0,Somewhat disappointed,"It did help my skin on my legs and arms heal nicely. However, I had ordered the lotion with a vanilla/orange fragrance and it was just a zero fragrance...😥 I will search for a product that works but smells a bit better.",203380
203489,3.0,My '2' blew away :(,"These balloons are GORGEOUS😍😍 But the part where the string is supposed to attach to the '2' balloon came broken, so the employee where I filled up the balloons had to make a second hole, and when I went to take pictures, it blew away :( It would've been nice to not get a defective balloon cause then it wouldn't have blown away lol but still, beautifil balloons!",203489
203549,5.0,Latest addition to my Holy Grail products ❤️,Well ! I don’t write too many reviews But this seems to really make a difference! I was a Little worried about kidney function I’m my 50’s and have been battling Grey hair since my early 20’s Ugh !  I feel my kidney function is fine now and I’m pretty Shocked my hair seems to be regaining it’s natural pigment ?  Wow !...  I’ll keep monitoring and report back But this is now one of my Holy Grail products ❤️🕊💪,203549
203741,4.0,Love them😍,These are a hit with Walmart claims dept.😊 I just wish they had a lil more stretch. Other than that love them!!,203741
203762,5.0,Wonderful Product,Great product smells exactly like the most aromatic Gardenia flower😊. I can't wait to add a few drops to my hair oil🤗.,203762
203797,3.0,Hard to use,I figured out how to use it after wasting a few. Would I buy this again. Of course not but I got what I paid for so 🤷🏾‍♀️  I wish I could have filled more whiskey in it.,203797
203901,3.0,"Works great for sugar ants, does nothing to fire ants","This is a miracle worker! The ants were starting to come into the kitchen like they do every spring and I have a kid and cats so I needed somethibg safe for them that I could use. The had the lowest price of the 4+ star options so I got it, not expecting much. Boy, was I wrong! It killed the ants on contact and they haven't come back to any of the places I sprayed!<br />Some people complained about the scent, and I was prepared to dislike it but it doesn't bother me at all 🤷🏾‍♀️<br />UPDATE: So it still works great for sugar ants, but fire ants literally walk/swim right through it. It has absolutely no effect on them which is super frustrating since it worked so well on the other ants.",203901
204082,5.0,Best floss ever!!!,This stuff is worth the price because it works like no other floss does. Buy it and the diffrent flavors are awesome 👌,204082
204157,1.0,I will buy this product ever again I wasted money,I began to rising process i waited few hours which I noticed the there was a bad smell coming from this sea moss & it turn really jelly like. Come find it was spoiled i will never buy this product again a wast of money im really 😡😡😡,204157
204158,5.0,Good!,It is soft and great👍👍👍,204158
204257,2.0,Sorry,Very hard to assemble. Didn’t do any 🎀 still trying. I’m using the ribbon for stuffing package 📦🙃😟,204257
204263,5.0,GREAT PRODUCT | ITEM !! ❤️ WORKS & WORKS FAST !!,"Awesome product. I recommend if you're looking to brighten 🌞 your smile 😊😁 and FAST!!<br /><br />First of all, it's a great price for receiving 4 whitening sticks!! Ontop of that they actually WORK. MY teeth are nice, but due to poor dental hygiene , my front two and bottom few were starting to turn black around my gums, and like tan colored around the creases of my teeth 🦷. I brushed them twice before applying one coat of this gel. The brushing didn't do much , when I applied the gel in the areas that were dark it literally started disappearing, turning white 🤍. I was shocked. I didn't expect it to work, let alone so quickly. I finished putting it on my other teeth and then rinsed after allowing the gel to settle... My smile was brighter than ever!! I am now on Day 2 and going to be applying more of this stuff on my teeth & discolored ones to see the change!! Great!!",204263
204372,5.0,The best,A must have 😍😍😍,204372
204473,5.0,Say hello to your new best friend!!!,"We LOVE this thing and it has been a life saver. No more nights of sucking snot through a tube! This is easy to use and it’s gentle on your LO’s nose. The suction power is great but not too powerful to where it could make your baby uncomfortable or hurt. I do recommend using saline drops in your baby’s nose before and after use but that’s with any snot sucker 🤷🏻‍♀️ As gross as it sounds, you would be AMAZED by what comes out of your baby’s nose after using this thing. They will be able to breath easy and you’ll be happy!",204473
204637,4.0,Look closely for the measuring line! It’s a good sanitizer!,"Really good! I’ve never used a menstrual cup steamer before this one! I like that it’s easy to use. You plug it in, fill the water to the line, and turn it on. It seems really hot so i hope it’s boiling so that it actually sanitizes. The reason for 4 stars is because the measuring line on the cup for water was super difficult to see. I almost filed it up way too much because I couldn’t find it 🙃",204637
204993,1.0,What a “Ripoff “,"Don’t bother ordering. They rip putting on and while wearing.  Needless to say, not much glove to remove! 😷👎🏻  Too Thin!",204993
205114,5.0,It’s very nice and works perfectly only the trimmer nailDoesn’t work,It’s wonderful only the nail trimmer doesn’t work the rest it’s very nice it’s my first time that I can do perfect paws 🐾 to my dog 🐶,205114
205188,5.0,I like it,"Nice back scrubber, I just wish the silicone brushes were longer so I can feel it better.  Very nice 👍",205188
205204,5.0,Excellent Product & Price!,"I was buying KT tape from the stores at the “Low Price” if $25 bucks a box.  Then I found this tape & l’ll never buy the other KT tape again.  I love you can cut the exact size you need, it’s way less expensive & it actually lasts longer once applied than the other brand - I get 5 days of wear just as the box states.  Great product👍🏽",205204
205262,2.0,Expires soon,"Received my shipment and disappointed that it expires in 4 months so if you are trying to stock up, not such a great deal. I'll never get through 200 vials in 4 months. 😒  Buyer beware.",205262
205282,5.0,My favorite scent!,"LOVE, LOVE, LOVE!!!! 🙏🏼🙌🏼🙏🏼",205282
205291,5.0,Works like a charm,Traveled out of country to the beautiful island of St.lucia.  I'm very happy with my purchase.  It came in very handy 👌,205291
205450,5.0,painfully accurate,Very lightweight. Easy for traveling. Very accurate. The only thing I don’t like is how accurate it is…..I’m always wishing for a lower🤷🏻‍♀️,205450
